------------------------------
test was performed using the following parameters: --mps=100 --burst=1 --reply-every=1 --msg-size=14 --time=120 --full-rtt
------------------------------
sockperf: [Total Run] RunTime=119.999 sec; Warm up time=400 msec; SentMessages=12001; ReceivedMessages=12000
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=119.540 sec; SentMessages=11955; ReceivedMessages=11955
sockperf: [2;35m====> avg-rtt=66.328 (std-dev=100.572, mean-ad=21.204, median-ad=16.105, siqr=11.703, cv=1.516, std-error=0.920, 99.0% ci=[63.959, 68.697])[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 11955 observations[0m; each percentile contains 119.55 observations
sockperf: ---> <MAX> observation = 4016.060
sockperf: ---> percentile 99.999 = 4016.060
sockperf: ---> percentile 99.990 = 3518.218
sockperf: ---> percentile 99.900 = 1885.813
sockperf: ---> percentile 99.000 =  223.075
sockperf: ---> percentile 90.000 =   85.152
sockperf: ---> percentile 75.000 =   70.596
sockperf: ---> percentile 50.000 =   56.554
sockperf: ---> percentile 25.000 =   47.190
sockperf: ---> <MIN> observation =   21.605
------------------------------
packet, txTime(sec), rxTime(sec), rtt(usec)
7242, 79.837140465, 79.837218218, 77.753
7243, 79.847140469, 79.847206260, 65.791
7244, 79.857140466, 79.857189710, 49.244
7245, 79.867140463, 79.867184958, 44.495
7246, 79.877140471, 79.877192824, 52.353
7247, 79.887140461, 79.887192305, 51.844
7248, 79.897140468, 79.897201133, 60.665
7249, 79.907140470, 79.907209706, 69.236
7250, 79.917140497, 79.917227823, 87.326
7251, 79.927140461, 79.927187236, 46.775
7252, 79.937140837, 79.937220625, 79.788
7253, 79.947140850, 79.947219769, 78.919
7254, 79.957140799, 79.957208760, 67.961
7255, 79.967140465, 79.967182101, 41.636
7256, 79.977140459, 79.977182124, 41.665
7257, 79.987140466, 79.987197048, 56.582
7258, 79.997140554, 79.998343050, 1202.496
7259, 80.007140492, 80.007219892, 79.400
7260, 80.017140461, 80.017180893, 40.432
7261, 80.027140468, 80.027179969, 39.501
7262, 80.037140467, 80.037187346, 46.879
7263, 80.047140471, 80.047184314, 43.843
7264, 80.057140479, 80.057193268, 52.789
7265, 80.067140466, 80.067205844, 65.378
7266, 80.077140465, 80.077183829, 43.364
7267, 80.087140537, 80.087209653, 69.116
7268, 80.097140499, 80.097226008, 85.509
7269, 80.107140631, 80.107229906, 89.275
7270, 80.117140490, 80.117195863, 55.373
7271, 80.127140464, 80.127176551, 36.087
7272, 80.137140468, 80.137177715, 37.247
7273, 80.147140464, 80.147179767, 39.303
7274, 80.157140481, 80.157181893, 41.412
7275, 80.167140521, 80.167213363, 72.842
7276, 80.177140469, 80.177204564, 64.095
7277, 80.187140470, 80.187220207, 79.737
7278, 80.197140466, 80.197210215, 69.749
7279, 80.207140466, 80.207197092, 56.626
7280, 80.217140478, 80.217215476, 74.998
7281, 80.227140524, 80.227239850, 99.326
7282, 80.237140483, 80.237204748, 64.265
7283, 80.247140469, 80.247191189, 50.720
7284, 80.257140467, 80.257191525, 51.058
7285, 80.267140470, 80.267221072, 80.602
7286, 80.277140476, 80.277196975, 56.499
7287, 80.287140483, 80.287204461, 63.978
7288, 80.297140464, 80.297188350, 47.886
7289, 80.307140465, 80.307188132, 47.667
7290, 80.317140469, 80.317188224, 47.755
7291, 80.327140471, 80.327187747, 47.276
7292, 80.337140469, 80.337225426, 84.957
7293, 80.347140456, 80.347203087, 62.631
7294, 80.357140470, 80.357224570, 84.100
7295, 80.367140464, 80.367238165, 97.701
7296, 80.377140464, 80.377208775, 68.311
7297, 80.387140469, 80.387201804, 61.335
7298, 80.397140469, 80.397201607, 61.138
7299, 80.407140462, 80.407209134, 68.672
7300, 80.417140470, 80.417210794, 70.324
7301, 80.427140468, 80.427197037, 56.569
7302, 80.437140470, 80.437192652, 52.182
7303, 80.447140467, 80.447211019, 70.552
7304, 80.457140464, 80.457213360, 72.896
7305, 80.467140457, 80.467202397, 61.940
7306, 80.477140469, 80.477211020, 70.551
7307, 80.487140503, 80.487205791, 65.288
7308, 80.497140484, 80.497188536, 48.052
7309, 80.507140467, 80.507181403, 40.936
7310, 80.517140718, 80.517262007, 121.289
7311, 80.527140733, 80.527218499, 77.766
7312, 80.537140461, 80.537185455, 44.994
7313, 80.547140481, 80.547210891, 70.410
7314, 80.557140487, 80.557206647, 66.160
7315, 80.567140465, 80.567186475, 46.010
7316, 80.577140469, 80.577200938, 60.469
7317, 80.587140465, 80.587193234, 52.769
7318, 80.597140462, 80.597182145, 41.683
7319, 80.607140461, 80.607181865, 41.404
7320, 80.617140469, 80.617191633, 51.164
7321, 80.627140467, 80.627345274, 204.807
7322, 80.637140463, 80.637180477, 40.014
7323, 80.647140466, 80.647208317, 67.851
7324, 80.657140461, 80.657187838, 47.377
7325, 80.667140487, 80.667185879, 45.392
7326, 80.677140539, 80.677193481, 52.942
7327, 80.687140492, 80.687186347, 45.855
7328, 80.697140461, 80.697186322, 45.861
7329, 80.707140471, 80.707194154, 53.683
7330, 80.717140469, 80.717207160, 66.691
7331, 80.727140464, 80.727186937, 46.473
7332, 80.737140561, 80.737210886, 70.325
7333, 80.747140464, 80.747183372, 42.908
7334, 80.757140464, 80.757192812, 52.348
7335, 80.767140466, 80.767185753, 45.287
7336, 80.777140469, 80.777195034, 54.565
7337, 80.787140466, 80.787193208, 52.742
7338, 80.797140468, 80.797210502, 70.034
7339, 80.807140467, 80.807200165, 59.698
7340, 80.817140725, 80.817225762, 85.037
7341, 80.827140464, 80.827188328, 47.864
7342, 80.837140857, 80.837203579, 62.722
7343, 80.847140703, 80.847208633, 67.930
7344, 80.857140674, 80.857214091, 73.417
7345, 80.867140533, 80.867188080, 47.547
7346, 80.877140465, 80.877199097, 58.632
7347, 80.887140511, 80.887232436, 91.925
7348, 80.897140464, 80.897219519, 79.055
7349, 80.907142037, 80.907218719, 76.682
7350, 80.917140464, 80.917226783, 86.319
7351, 80.927140466, 80.927224888, 84.422
7352, 80.937140471, 80.937234466, 93.995
7353, 80.947140479, 80.947216423, 75.944
7354, 80.957140466, 80.957206748, 66.282
7355, 80.967140469, 80.967204373, 63.904
7356, 80.977140467, 80.977188122, 47.655
7357, 80.987140907, 80.987203389, 62.482
7358, 80.997140463, 80.997193388, 52.925
7359, 81.007140746, 81.007213338, 72.592
7360, 81.017140461, 81.017184687, 44.226
7361, 81.027140464, 81.027229169, 88.705
7362, 81.037140469, 81.037231573, 91.104
7363, 81.047140467, 81.047245393, 104.926
7364, 81.057140469, 81.057240080, 99.611
7365, 81.067140466, 81.067261646, 121.180
7366, 81.077140466, 81.077243351, 102.885
7367, 81.087140466, 81.087232808, 92.342
7368, 81.097140465, 81.097219279, 78.814
7369, 81.107140471, 81.107201330, 60.859
7370, 81.117140462, 81.117199702, 59.240
7371, 81.127140464, 81.127191774, 51.310
7372, 81.137143989, 81.137206667, 62.678
7373, 81.147140470, 81.147206880, 66.410
7374, 81.157140594, 81.157217930, 77.336
7375, 81.167140466, 81.167198546, 58.080
7376, 81.177140466, 81.177193307, 52.841
7377, 81.187140466, 81.187195918, 55.452
7378, 81.197140469, 81.197191137, 50.668
7379, 81.207140470, 81.207217628, 77.158
7380, 81.217140469, 81.217206517, 66.048
7381, 81.227140471, 81.227194853, 54.382
7382, 81.237140462, 81.237193360, 52.898
7383, 81.247140465, 81.247194653, 54.188
7384, 81.257140469, 81.257188503, 48.034
7385, 81.267140466, 81.267197870, 57.404
7386, 81.277140466, 81.277190248, 49.782
7387, 81.287140464, 81.287201063, 60.599
7388, 81.297140464, 81.297200493, 60.029
7389, 81.307140470, 81.307199175, 58.705
7390, 81.317140466, 81.317221228, 80.762
7391, 81.327140464, 81.327206546, 66.082
7392, 81.337140468, 81.337206028, 65.560
7393, 81.347140466, 81.347207899, 67.433
7394, 81.357140466, 81.357185642, 45.176
7395, 81.367140484, 81.367214097, 73.613
7396, 81.377140469, 81.377199069, 58.600
7397, 81.387140469, 81.387199646, 59.177
7398, 81.397140468, 81.397218615, 78.147
7399, 81.407140577, 81.407206132, 65.555
7400, 81.417140467, 81.417221461, 80.994
7401, 81.427140467, 81.427190575, 50.108
7402, 81.437140471, 81.437190404, 49.933
7403, 81.447140821, 81.447217331, 76.510
7404, 81.457140469, 81.457198078, 57.609
7405, 81.467140470, 81.467203019, 62.549
7406, 81.477140468, 81.477184627, 44.159
7407, 81.487140470, 81.487200222, 59.752
7408, 81.497140467, 81.497191270, 50.803
7409, 81.507140466, 81.507209368, 68.902
7410, 81.517140467, 81.517188133, 47.666
7411, 81.527140463, 81.527201844, 61.381
7412, 81.537140466, 81.537203687, 63.221
7413, 81.547140470, 81.547195381, 54.911
7414, 81.557140465, 81.557190632, 50.167
7415, 81.567140466, 81.567206349, 65.883
7416, 81.577140469, 81.577186152, 45.683
7417, 81.587140465, 81.587195822, 55.357
7418, 81.597140467, 81.597214647, 74.180
7419, 81.607140884, 81.607216047, 75.163
7420, 81.617140913, 81.617239389, 98.476
7421, 81.627140988, 81.627210049, 69.061
7422, 81.637140923, 81.637243704, 102.781
7423, 81.647140497, 81.647234397, 93.900
7424, 81.657140678, 81.657223988, 83.310
7425, 81.667140521, 81.667198531, 58.010
7426, 81.677140843, 81.677191843, 51.000
7427, 81.687140559, 81.687191601, 51.042
7428, 81.697140558, 81.697184619, 44.061
7429, 81.707140504, 81.707179675, 39.171
7430, 81.717140499, 81.717186321, 45.822
7431, 81.727140466, 81.727202795, 62.329
7432, 81.737140474, 81.737208071, 67.597
7433, 81.747140469, 81.747192429, 51.960
7434, 81.757140468, 81.757199147, 58.679
7435, 81.767140492, 81.767195518, 55.026
7436, 81.777140469, 81.777189567, 49.098
7437, 81.787140455, 81.787182458, 42.003
7438, 81.797140459, 81.797182493, 42.034
7439, 81.807140468, 81.807182107, 41.639
7440, 81.817140471, 81.817180168, 39.697
7441, 81.827140465, 81.827180180, 39.715
7442, 81.837140469, 81.837185575, 45.106
7443, 81.847140461, 81.847188848, 48.387
7444, 81.857140472, 81.857181445, 40.973
7445, 81.867140516, 81.867202774, 62.258
7446, 81.877140459, 81.877198224, 57.765
7447, 81.887140461, 81.887187929, 47.468
7448, 81.897140484, 81.897194906, 54.422
7449, 81.907140458, 81.907178324, 37.866
7450, 81.917140459, 81.917187537, 47.078
7451, 81.927140463, 81.927184699, 44.236
7452, 81.937140481, 81.937176893, 36.412
7453, 81.947140455, 81.947179884, 39.429
7454, 81.957140489, 81.957189165, 48.676
7455, 81.967140550, 81.967195705, 55.155
7456, 81.977140471, 81.977180675, 40.204
7457, 81.987140470, 81.987187913, 47.443
7458, 81.997140469, 81.997185571, 45.102
7459, 82.007140542, 82.007212645, 72.103
7460, 82.017140469, 82.017178582, 38.113
7461, 82.027140464, 82.027181687, 41.223
7462, 82.037140464, 82.037177615, 37.151
7463, 82.047140469, 82.047192996, 52.527
7464, 82.057140570, 82.057239448, 98.878
7465, 82.067140490, 82.067209650, 69.160
7466, 82.077140587, 82.077231429, 90.842
7467, 82.087140997, 82.087217086, 76.089
7468, 82.097140555, 82.097186084, 45.529
7469, 82.107140471, 82.107178638, 38.167
7470, 82.117140465, 82.117187559, 47.094
7471, 82.127140471, 82.127181644, 41.173
7472, 82.137140464, 82.137176967, 36.503
7473, 82.147140464, 82.147181657, 41.193
7474, 82.157140465, 82.157188406, 47.941
7475, 82.167140502, 82.167181699, 41.197
7476, 82.177140503, 82.177184527, 44.024
7477, 82.187140492, 82.187194843, 54.351
7478, 82.197140468, 82.197199675, 59.207
7479, 82.207140609, 82.207207464, 66.855
7480, 82.217140489, 82.217189617, 49.128
7481, 82.227140481, 82.227179434, 38.953
7482, 82.237140466, 82.237181211, 40.745
7483, 82.247140466, 82.247184635, 44.169
7484, 82.257140464, 82.257187020, 46.556
7485, 82.267140471, 82.267187975, 47.504
7486, 82.277140464, 82.277180928, 40.464
7487, 82.287140469, 82.287193677, 53.208
7488, 82.297140466, 82.297212607, 72.141
7489, 82.307140471, 82.307193922, 53.451
7490, 82.317140468, 82.317188182, 47.714
7491, 82.327140484, 82.327187251, 46.767
7492, 82.337140469, 82.337179312, 38.843
7493, 82.347140470, 82.347190027, 49.557
7494, 82.357140464, 82.357178223, 37.759
7495, 82.367140484, 82.367182092, 41.608
7496, 82.377140472, 82.377183782, 43.310
7497, 82.387140467, 82.387180196, 39.729
7498, 82.397140463, 82.397185891, 45.428
7499, 82.407140466, 82.407189533, 49.067
7500, 82.417140469, 82.417179277, 38.808
7501, 82.427140472, 82.427178142, 37.670
7502, 82.437140466, 82.437186388, 45.922
7503, 82.447140471, 82.447183136, 42.665
7504, 82.457140465, 82.457191401, 50.936
7505, 82.467140466, 82.467202757, 62.291
7506, 82.477140464, 82.477185798, 45.334
7507, 82.487140469, 82.487186221, 45.752
7508, 82.497140469, 82.497178255, 37.786
7509, 82.507140468, 82.507179510, 39.042
7510, 82.517140488, 82.517183944, 43.456
7511, 82.527140503, 82.527181155, 40.652
7512, 82.537140470, 82.537179021, 38.551
7513, 82.547140491, 82.547185817, 45.326
7514, 82.557140638, 82.557202397, 61.759
7515, 82.567140486, 82.567186672, 46.186
7516, 82.577140487, 82.577181972, 41.485
7517, 82.587140544, 82.587186409, 45.865
7518, 82.597140547, 82.597190918, 50.371
7519, 82.607140512, 82.607179317, 38.805
7520, 82.617140468, 82.617178711, 38.243
7521, 82.627140469, 82.627183669, 43.200
7522, 82.637140470, 82.637178556, 38.086
7523, 82.647140469, 82.647183662, 43.193
7524, 82.657140473, 82.657221766, 81.293
7525, 82.667140481, 82.667198096, 57.615
7526, 82.677140462, 82.677202631, 62.169
7527, 82.687140470, 82.687193128, 52.658
7528, 82.697140466, 82.697208835, 68.369
7529, 82.707140465, 82.707198242, 57.777
7530, 82.717140468, 82.717194761, 54.293
7531, 82.727140464, 82.727207748, 67.284
7532, 82.737140492, 82.737244458, 103.966
7533, 82.747140464, 82.747195685, 55.221
7534, 82.757140471, 82.757192161, 51.690
7535, 82.767140758, 82.767212993, 72.235
7536, 82.777140470, 82.777195338, 54.868
7537, 82.787140470, 82.787196152, 55.682
7538, 82.797140473, 82.797202842, 62.369
7539, 82.807140469, 82.807192542, 52.073
7540, 82.817140619, 82.817228594, 87.975
7541, 82.827140476, 82.827184610, 44.134
7542, 82.837140487, 82.837198174, 57.687
7543, 82.847140471, 82.847196916, 56.445
7544, 82.857140471, 82.857194501, 54.030
7545, 82.867140517, 82.867194337, 53.820
7546, 82.877140471, 82.877188840, 48.369
7547, 82.887140469, 82.887190042, 49.573
7548, 82.897140472, 82.897226802, 86.330
7549, 82.907140513, 82.907203810, 63.297
7550, 82.917140582, 82.917208155, 67.573
7551, 82.927140469, 82.927191544, 51.075
7552, 82.937140490, 82.937209605, 69.115
7553, 82.947140465, 82.947193661, 53.196
7554, 82.957140480, 82.957196049, 55.569
7555, 82.967140494, 82.967188803, 48.309
7556, 82.977140464, 82.977182705, 42.241
7557, 82.987140470, 82.987186260, 45.790
7558, 82.997140469, 82.997180766, 40.297
7559, 83.007140549, 83.007212474, 71.925
7560, 83.017140468, 83.017181003, 40.535
7561, 83.027140464, 83.027180038, 39.574
7562, 83.037140469, 83.037181303, 40.834
7563, 83.047140493, 83.047183878, 43.385
7564, 83.057140471, 83.057184689, 44.218
7565, 83.067140470, 83.067186784, 46.314
7566, 83.077140491, 83.077188801, 48.310
7567, 83.087140471, 83.087180218, 39.747
7568, 83.097140469, 83.097228131, 87.662
7569, 83.107140464, 83.107188396, 47.932
7570, 83.117140470, 83.117185438, 44.968
7571, 83.127140466, 83.127190635, 50.169
7572, 83.137140471, 83.137212295, 71.824
7573, 83.147140464, 83.147198887, 58.423
7574, 83.157140469, 83.157209845, 69.376
7575, 83.167140487, 83.167193888, 53.401
7576, 83.177140489, 83.177205259, 64.770
7577, 83.187140464, 83.187196145, 55.681
7578, 83.197140469, 83.197235674, 95.205
7579, 83.207140465, 83.207270404, 129.939
7580, 83.217140479, 83.217252013, 111.534
7581, 83.227140471, 83.227241886, 101.415
7582, 83.237140471, 83.237249285, 108.814
7583, 83.247140466, 83.247236883, 96.417
7584, 83.257140464, 83.257231763, 91.299
7585, 83.267140465, 83.267234192, 93.727
7586, 83.277140500, 83.277235806, 95.306
7587, 83.287140470, 83.287212853, 72.383
7588, 83.297140466, 83.297215467, 75.001
7589, 83.307140466, 83.307195151, 54.685
7590, 83.317140470, 83.317195995, 55.525
7591, 83.327140474, 83.327219178, 78.704
7592, 83.337140466, 83.337181608, 41.142
7593, 83.347140467, 83.347181621, 41.154
7594, 83.357140471, 83.357177936, 37.465
7595, 83.367140486, 83.367206757, 66.271
7596, 83.377140471, 83.377193141, 52.670
7597, 83.387140468, 83.387309048, 168.580
7598, 83.397140471, 83.397195282, 54.811
7599, 83.407140463, 83.407180122, 39.659
7600, 83.417140471, 83.417188661, 48.190
7601, 83.427140463, 83.427184858, 44.395
7602, 83.437140471, 83.437179052, 38.581
7603, 83.447140470, 83.447180617, 40.147
7604, 83.457140469, 83.457202784, 62.315
7605, 83.467140470, 83.467231037, 90.567
7606, 83.477140469, 83.477202962, 62.493
7607, 83.487140465, 83.487199604, 59.139
7608, 83.497140469, 83.497200387, 59.918
7609, 83.507140479, 83.507196183, 55.704
7610, 83.517140595, 83.517232692, 92.097
7611, 83.527140469, 83.527183769, 43.300
7612, 83.537140469, 83.537183333, 42.864
7613, 83.547140484, 83.547219859, 79.375
7614, 83.557140492, 83.557216232, 75.740
7615, 83.567140466, 83.567224550, 84.084
7616, 83.577140469, 83.577214999, 74.530
7617, 83.587140464, 83.587202149, 61.685
7618, 83.597140471, 83.597210031, 69.560
7619, 83.607140489, 83.607199298, 58.809
7620, 83.617140494, 83.617241322, 100.828
7621, 83.627140640, 83.627201154, 60.514
7622, 83.637140585, 83.637228255, 87.670
7623, 83.647140489, 83.647682026, 541.537
7624, 83.657140572, 83.657191554, 50.982
7625, 83.667140487, 83.667211221, 70.734
7626, 83.677140578, 83.677206436, 65.858
7627, 83.687140656, 83.687242908, 102.252
7628, 83.697140532, 83.697204244, 63.712
7629, 83.707140464, 83.707345566, 205.102
7630, 83.717140532, 83.717203011, 62.479
7631, 83.727140490, 83.727191000, 50.510
7632, 83.737140572, 83.737202474, 61.902
7633, 83.747140487, 83.747222817, 82.330
7634, 83.757140489, 83.757201353, 60.864
7635, 83.767140504, 83.767192872, 52.368
7636, 83.777140584, 83.777201972, 61.388
7637, 83.787140502, 83.787201590, 61.088
7638, 83.797140471, 83.797204775, 64.304
7639, 83.807140465, 83.807219500, 79.035
7640, 83.817140575, 83.817230483, 89.908
7641, 83.827140484, 83.827193703, 53.219
7642, 83.837140487, 83.837207092, 66.605
7643, 83.847140627, 83.847225301, 84.674
7644, 83.857140464, 83.857201933, 61.469
7645, 83.867140520, 83.867458097, 317.577
7646, 83.877140485, 83.877213106, 72.621
7647, 83.887140464, 83.887339347, 198.883
7648, 83.897140475, 83.897362177, 221.702
7649, 83.907140541, 83.907226595, 86.054
7650, 83.917140602, 83.917210346, 69.744
7651, 83.927140673, 83.927185006, 44.333
7652, 83.937140467, 83.937194590, 54.123
7653, 83.947140567, 83.947217097, 76.530
7654, 83.957140479, 83.957193073, 52.594
7655, 83.967140471, 83.967199936, 59.465
7656, 83.977140468, 83.977190741, 50.273
7657, 83.987140548, 83.987189113, 48.565
7658, 83.997140484, 83.997202426, 61.942
7659, 84.007140665, 84.007541050, 400.385
7660, 84.017140481, 84.017214374, 73.893
7661, 84.027140466, 84.027202494, 62.028
7662, 84.037140491, 84.037404873, 264.382
7663, 84.047140505, 84.047414446, 273.941
7664, 84.057140504, 84.057379640, 239.136
7665, 84.067140503, 84.067206954, 66.451
7666, 84.077140491, 84.077191673, 51.182
7667, 84.087140578, 84.087188766, 48.188
7668, 84.097140560, 84.097205230, 64.670
7669, 84.107141033, 84.107199413, 58.380
7670, 84.117140942, 84.117196840, 55.898
7671, 84.127140464, 84.127190569, 50.105
7672, 84.137140502, 84.137179220, 38.718
7673, 84.147140486, 84.147179043, 38.557
7674, 84.157140490, 84.157176145, 35.655
7675, 84.167140465, 84.167178856, 38.391
7676, 84.177140487, 84.177200702, 60.215
7677, 84.187140469, 84.187191514, 51.045
7678, 84.197140461, 84.197195743, 55.282
7679, 84.207140499, 84.207209798, 69.299
7680, 84.217140484, 84.217210942, 70.458
7681, 84.227140470, 84.227200980, 60.510
7682, 84.237140466, 84.237216539, 76.073
7683, 84.247140466, 84.247204224, 63.758
7684, 84.257140503, 84.257202447, 61.944
7685, 84.267140467, 84.267206679, 66.212
7686, 84.277140554, 84.277215464, 74.910
7687, 84.287140486, 84.287215176, 74.690
7688, 84.297140464, 84.297196783, 56.319
7689, 84.307140471, 84.307209821, 69.350
7690, 84.317140471, 84.317215420, 74.949
7691, 84.327140467, 84.327183091, 42.624
7692, 84.337140465, 84.337194366, 53.901
7693, 84.347140467, 84.347220312, 79.845
7694, 84.357140463, 84.357198012, 57.549
7695, 84.367140467, 84.367212283, 71.816
7696, 84.377140521, 84.377196913, 56.392
7697, 84.387140471, 84.387203563, 63.092
7698, 84.397140499, 84.397203240, 62.741
7699, 84.407140506, 84.407203941, 63.435
7700, 84.417141916, 84.417236617, 94.701
7701, 84.427140496, 84.427208730, 68.234
7702, 84.437140476, 84.437200405, 59.929
7703, 84.447140466, 84.447199878, 59.412
7704, 84.457140466, 84.457207714, 67.248
7705, 84.467140486, 84.467207077, 66.591
7706, 84.477140489, 84.477208225, 67.736
7707, 84.487140466, 84.487206996, 66.530
7708, 84.497140464, 84.497196689, 56.225
7709, 84.507140597, 84.507275776, 135.179
7710, 84.517140781, 84.517215356, 74.575
7711, 84.527140473, 84.527201392, 60.919
7712, 84.537140527, 84.537205004, 64.477
7713, 84.547140485, 84.547183105, 42.620
7714, 84.557140554, 84.557198987, 58.433
7715, 84.567140526, 84.567198378, 57.852
7716, 84.577140510, 84.577192430, 51.920
7717, 84.587141098, 84.587206866, 65.768
7718, 84.597140553, 84.597206027, 65.474
7719, 84.607140517, 84.607189808, 49.291
7720, 84.617140538, 84.617196875, 56.337
7721, 84.627140989, 84.627198759, 57.770
7722, 84.637140515, 84.637187342, 46.827
7723, 84.647140563, 84.647210771, 70.208
7724, 84.657140489, 84.657180024, 39.535
7725, 84.667140549, 84.667196239, 55.690
7726, 84.677140492, 84.677195715, 55.223
7727, 84.687140463, 84.687188712, 48.249
7728, 84.697140507, 84.697194074, 53.567
7729, 84.707140493, 84.707187431, 46.938
7730, 84.717140898, 84.717224235, 83.337
7731, 84.727140466, 84.727200076, 59.610
7732, 84.737140466, 84.737195041, 54.575
7733, 84.747140468, 84.747197668, 57.200
7734, 84.757140544, 84.757198046, 57.502
7735, 84.767140543, 84.767198586, 58.043
7736, 84.777140466, 84.777190686, 50.220
7737, 84.787140546, 84.787199205, 58.659
7738, 84.797140693, 84.797185004, 44.311
7739, 84.807140499, 84.807198448, 57.949
7740, 84.817140937, 84.817213778, 72.841
7741, 84.827140481, 84.827180488, 40.007
7742, 84.837140495, 84.837243121, 102.626
7743, 84.847140482, 84.847210007, 69.525
7744, 84.857140468, 84.857182583, 42.115
7745, 84.867140467, 84.867189653, 49.186
7746, 84.877140470, 84.877223974, 83.504
7747, 84.887140464, 84.887192685, 52.221
7748, 84.897140468, 84.897191174, 50.706
7749, 84.907140471, 84.907184471, 44.000
7750, 84.917140465, 84.917196187, 55.722
7751, 84.927140469, 84.927188645, 48.176
7752, 84.937140468, 84.937219394, 78.926
7753, 84.947140472, 84.947188988, 48.516
7754, 84.957140468, 84.957191496, 51.028
7755, 84.967140469, 84.967221622, 81.153
7756, 84.977140463, 84.977213846, 73.383
7757, 84.987140470, 84.987206067, 65.597
7758, 84.997140470, 84.997212783, 72.313
7759, 85.007140798, 85.007228712, 87.914
7760, 85.017140464, 85.017193203, 52.739
7761, 85.027140466, 85.027184110, 43.644
7762, 85.037140470, 85.037182472, 42.002
7763, 85.047140463, 85.047188806, 48.343
7764, 85.057140468, 85.057191649, 51.181
7765, 85.067140483, 85.067215681, 75.198
7766, 85.077140463, 85.077192773, 52.310
7767, 85.087140467, 85.087203697, 63.230
7768, 85.097140463, 85.097208499, 68.036
7769, 85.107140466, 85.107212497, 72.031
7770, 85.117140467, 85.117200280, 59.813
7771, 85.127140465, 85.127197961, 57.496
7772, 85.137140467, 85.137211605, 71.138
7773, 85.147140465, 85.147223349, 82.884
7774, 85.157140471, 85.157206355, 65.884
7775, 85.167140471, 85.167200274, 59.803
7776, 85.177140566, 85.177229001, 88.435
7777, 85.187140521, 85.187219442, 78.921
7778, 85.197140467, 85.197189814, 49.347
7779, 85.207140468, 85.207205248, 64.780
7780, 85.217140468, 85.217196157, 55.689
7781, 85.227140465, 85.227191639, 51.174
7782, 85.237140467, 85.237200719, 60.252
7783, 85.247140476, 85.247203743, 63.267
7784, 85.257140470, 85.257186867, 46.397
7785, 85.267140470, 85.267196464, 55.994
7786, 85.277140463, 85.277191478, 51.015
7787, 85.287140497, 85.287237447, 96.950
7788, 85.297140464, 85.297192156, 51.692
7789, 85.307140478, 85.307208455, 67.977
7790, 85.317140470, 85.317196733, 56.263
7791, 85.327140470, 85.327222566, 82.096
7792, 85.337140465, 85.337191954, 51.489
7793, 85.347140465, 85.347199878, 59.413
7794, 85.357140470, 85.357188426, 47.956
7795, 85.367140470, 85.367198475, 58.005
7796, 85.377140469, 85.377213236, 72.767
7797, 85.387140484, 85.387200845, 60.361
7798, 85.397140462, 85.397221611, 81.149
7799, 85.407140473, 85.407203198, 62.725
7800, 85.417140717, 85.417236837, 96.120
7801, 85.427140639, 85.427356800, 216.161
7802, 85.437140592, 85.437214449, 73.857
7803, 85.447140583, 85.447212700, 72.117
7804, 85.457140489, 85.457212644, 72.155
7805, 85.467140538, 85.467212430, 71.892
7806, 85.477140470, 85.477189711, 49.241
7807, 85.487140468, 85.487188779, 48.311
7808, 85.497140471, 85.497175652, 35.181
7809, 85.507140470, 85.507186650, 46.180
7810, 85.517140466, 85.517217086, 76.620
7811, 85.527140465, 85.527205096, 64.631
7812, 85.537140526, 85.537197772, 57.246
7813, 85.547140465, 85.547191281, 50.816
7814, 85.557143918, 85.557243121, 99.203
7815, 85.567140463, 85.567198764, 58.301
7816, 85.577140487, 85.577197984, 57.497
7817, 85.587140481, 85.587186976, 46.495
7818, 85.597140469, 85.597181942, 41.473
7819, 85.607140488, 85.607209582, 69.094
7820, 85.617140989, 85.617221965, 80.976
7821, 85.627140481, 85.627188327, 47.846
7822, 85.637140891, 85.637213534, 72.643
7823, 85.647140494, 85.647186219, 45.725
7824, 85.657140605, 85.657200180, 59.575
7825, 85.667140536, 85.667187137, 46.601
7826, 85.677140557, 85.677198088, 57.531
7827, 85.687140626, 85.687208308, 67.682
7828, 85.697140531, 85.697205871, 65.340
7829, 85.707140469, 85.707198525, 58.056
7830, 85.717140471, 85.717190805, 50.334
7831, 85.727140468, 85.727185574, 45.106
7832, 85.737140464, 85.737176736, 36.272
7833, 85.747140471, 85.747176997, 36.526
7834, 85.757140471, 85.757179336, 38.865
7835, 85.767140468, 85.767194818, 54.350
7836, 85.777140472, 85.777181442, 40.970
7837, 85.787140536, 85.787199300, 58.764
7838, 85.797140463, 85.797188674, 48.211
7839, 85.807140466, 85.807178151, 37.685
7840, 85.817140487, 85.817178521, 38.034
7841, 85.827140473, 85.827190255, 49.782
7842, 85.837140464, 85.837183485, 43.021
7843, 85.847140463, 85.847180752, 40.289
7844, 85.857140470, 85.857183656, 43.186
7845, 85.867140464, 85.867184898, 44.434
7846, 85.877140470, 85.877178651, 38.181
7847, 85.887140465, 85.887185635, 45.170
7848, 85.897140479, 85.897201715, 61.236
7849, 85.907140463, 85.907188515, 48.052
