------------------------------
test was performed using the following parameters: --mps=100 --burst=1 --reply-every=1 --msg-size=14 --time=120 --full-rtt
------------------------------
sockperf: [Total Run] RunTime=120.000 sec; Warm up time=400 msec; SentMessages=12002; ReceivedMessages=12001
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=119.540 sec; SentMessages=11955; ReceivedMessages=11955
sockperf: [2;35m====> avg-rtt=56.053 (std-dev=81.477, mean-ad=15.600, median-ad=10.775, siqr=8.570, cv=1.454, std-error=0.745, 99.0% ci=[54.134, 57.972])[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 11955 observations[0m; each percentile contains 119.55 observations
sockperf: ---> <MAX> observation = 6822.542
sockperf: ---> percentile 99.999 = 6822.542
sockperf: ---> percentile 99.990 = 2870.027
sockperf: ---> percentile 99.900 =  512.987
sockperf: ---> percentile 99.000 =  127.601
sockperf: ---> percentile 90.000 =   75.543
sockperf: ---> percentile 75.000 =   59.294
sockperf: ---> percentile 50.000 =   48.161
sockperf: ---> percentile 25.000 =   42.153
sockperf: ---> <MIN> observation =   32.717
------------------------------
packet, txTime(sec), rxTime(sec), rtt(usec)
6138, 68.803339346, 68.803383171, 43.825
6139, 68.813339322, 68.813376836, 37.514
6140, 68.823339323, 68.823377424, 38.101
6141, 68.833339323, 68.833378863, 39.540
6142, 68.843339319, 68.843380067, 40.748
6143, 68.853339318, 68.853383451, 44.133
6144, 68.863339340, 68.863379107, 39.767
6145, 68.873339322, 68.873385067, 45.745
6146, 68.883339318, 68.883379404, 40.086
6147, 68.893339320, 68.893380454, 41.134
6148, 68.903339323, 68.903377786, 38.463
6149, 68.913339325, 68.913385171, 45.846
6150, 68.923339343, 68.923409356, 70.013
6151, 68.933339323, 68.933390326, 51.003
6152, 68.943339394, 68.943414452, 75.058
6153, 68.953339322, 68.953405105, 65.783
6154, 68.963339423, 68.963407632, 68.209
6155, 68.973339400, 68.973405881, 66.481
6156, 68.983339339, 68.983392382, 53.043
6157, 68.993339329, 68.993383019, 43.690
6158, 69.003339334, 69.003381218, 41.884
6159, 69.013339326, 69.013380386, 41.060
6160, 69.023339322, 69.023384225, 44.903
6161, 69.033339323, 69.033377783, 38.460
6162, 69.043339326, 69.043377494, 38.168
6163, 69.053339327, 69.053384775, 45.448
6164, 69.063339321, 69.063387147, 47.826
6165, 69.073339323, 69.073401753, 62.430
6166, 69.083339325, 69.083378348, 39.023
6167, 69.093339318, 69.093381082, 41.764
6168, 69.103339325, 69.103385029, 45.704
6169, 69.113339322, 69.113375500, 36.178
6170, 69.123339320, 69.123415411, 76.091
6171, 69.133339326, 69.133388413, 49.087
6172, 69.143339322, 69.143387603, 48.281
6173, 69.153339326, 69.153404247, 64.921
6174, 69.163339935, 69.163420101, 80.166
6175, 69.173339322, 69.173388049, 48.727
6176, 69.183339343, 69.183395198, 55.855
6177, 69.193339323, 69.193392377, 53.054
6178, 69.203339350, 69.203404522, 65.172
6179, 69.213339413, 69.213472847, 133.434
6180, 69.223339326, 69.223401527, 62.201
6181, 69.233339371, 69.233411864, 72.493
6182, 69.243339324, 69.243400545, 61.221
6183, 69.253339406, 69.253407544, 68.138
6184, 69.263339328, 69.263398966, 59.638
6185, 69.273339440, 69.273397665, 58.225
6186, 69.283339330, 69.283384293, 44.963
6187, 69.293339323, 69.293377999, 38.676
6188, 69.303339323, 69.303376673, 37.350
6189, 69.313339343, 69.313377200, 37.857
6190, 69.323339342, 69.323405570, 66.228
6191, 69.333339337, 69.333377921, 38.584
6192, 69.343339320, 69.343379956, 40.636
6193, 69.353339320, 69.353377466, 38.146
6194, 69.363339332, 69.363382821, 43.489
6195, 69.373339338, 69.373384054, 44.716
6196, 69.383339322, 69.383379046, 39.724
6197, 69.393339323, 69.393391487, 52.164
6198, 69.403339322, 69.403385576, 46.254
6199, 69.413339325, 69.413394154, 54.829
6200, 69.423339319, 69.423428653, 89.334
6201, 69.433339318, 69.433408133, 68.815
6202, 69.443339318, 69.443425512, 86.194
6203, 69.453339328, 69.453427537, 88.209
6204, 69.463339328, 69.463398037, 58.709
6205, 69.473339324, 69.473389430, 50.106
6206, 69.483339325, 69.483394562, 55.237
6207, 69.493339775, 69.493421780, 82.005
6208, 69.503339328, 69.503395631, 56.303
6209, 69.513339318, 69.513382655, 43.337
6210, 69.523339327, 69.523383712, 44.385
6211, 69.533339323, 69.533387944, 48.621
6212, 69.543339319, 69.543383238, 43.919
6213, 69.553339325, 69.553384782, 45.457
6214, 69.563339318, 69.563382937, 43.619
6215, 69.573339323, 69.573384565, 45.242
6216, 69.583339328, 69.583384113, 44.785
6217, 69.593339323, 69.593388484, 49.161
6218, 69.603339325, 69.603416402, 77.077
6219, 69.613339345, 69.613393262, 53.917
6220, 69.623339406, 69.623408047, 68.641
6221, 69.633339419, 69.633392931, 53.512
6222, 69.643339333, 69.643399635, 60.302
6223, 69.653339320, 69.653379211, 39.891
6224, 69.663339318, 69.663378106, 38.788
6225, 69.673339323, 69.673380590, 41.267
6226, 69.683339322, 69.683379922, 40.600
6227, 69.693339322, 69.693376922, 37.600
6228, 69.703339328, 69.703377411, 38.083
6229, 69.713339322, 69.713379107, 39.785
6230, 69.723339327, 69.723379478, 40.151
6231, 69.733339325, 69.733379826, 40.501
6232, 69.743339325, 69.743380847, 41.522
6233, 69.753339320, 69.753385090, 45.770
6234, 69.763339328, 69.763380366, 41.038
6235, 69.773339325, 69.773399451, 60.126
6236, 69.783339325, 69.783393782, 54.457
6237, 69.793339321, 69.793382269, 42.948
6238, 69.803339324, 69.803379705, 40.381
6239, 69.813339319, 69.813377381, 38.062
6240, 69.823339323, 69.823382905, 43.582
6241, 69.833339318, 69.833381607, 42.289
6242, 69.843339320, 69.843388205, 48.885
6243, 69.853339325, 69.853379917, 40.592
6244, 69.863339317, 69.863380942, 41.625
6245, 69.873339355, 69.873384128, 44.773
6246, 69.883339391, 69.883401668, 62.277
6247, 69.893339328, 69.893383823, 44.495
6248, 69.903339318, 69.903379325, 40.007
6249, 69.913339329, 69.913384633, 45.304
6250, 69.923339340, 69.923388342, 49.002
6251, 69.933339316, 69.933387534, 48.218
6252, 69.943339336, 69.943388035, 48.699
6253, 69.953339324, 69.953404334, 65.010
6254, 69.963339355, 69.963390279, 50.924
6255, 69.973339346, 69.973388155, 48.809
6256, 69.983339325, 69.983392566, 53.241
6257, 69.993339320, 69.993400163, 60.843
6258, 70.003339324, 70.003389329, 50.005
6259, 70.013339321, 70.013399984, 60.663
6260, 70.023339328, 70.023400265, 60.937
6261, 70.033339323, 70.033397461, 58.138
6262, 70.043339329, 70.043378023, 38.694
6263, 70.053339324, 70.053407579, 68.255
6264, 70.063339318, 70.063387955, 48.637
6265, 70.073339322, 70.073387563, 48.241
6266, 70.083339966, 70.083419668, 79.702
6267, 70.093339330, 70.093403392, 64.062
6268, 70.103339320, 70.103383910, 44.590
6269, 70.113339322, 70.113382485, 43.163
6270, 70.123339318, 70.123388045, 48.727
6271, 70.133339323, 70.133386176, 46.853
6272, 70.143339328, 70.143378721, 39.393
6273, 70.153339318, 70.153380865, 41.547
6274, 70.163339319, 70.163376769, 37.450
6275, 70.173339320, 70.173384720, 45.400
6276, 70.183339320, 70.183401803, 62.483
6277, 70.193339321, 70.193392523, 53.202
6278, 70.203339326, 70.203410618, 71.292
6279, 70.213339323, 70.213421402, 82.079
6280, 70.223339322, 70.223420862, 81.540
6281, 70.233339321, 70.233435830, 96.509
6282, 70.243339319, 70.243399190, 59.871
6283, 70.253339323, 70.253405030, 65.707
6284, 70.263339318, 70.263434476, 95.158
6285, 70.273339678, 70.273451384, 111.706
6286, 70.283339321, 70.283406032, 66.711
6287, 70.293339322, 70.293401885, 62.563
6288, 70.303339324, 70.303399736, 60.412
6289, 70.313339320, 70.313403171, 63.851
6290, 70.323339319, 70.323398655, 59.336
6291, 70.333339324, 70.333390865, 51.541
6292, 70.343339325, 70.343415100, 75.775
6293, 70.353339325, 70.353384020, 44.695
6294, 70.363339321, 70.363389143, 49.822
6295, 70.373339336, 70.373417254, 77.918
6296, 70.383339323, 70.383407745, 68.422
6297, 70.393339411, 70.393405903, 66.492
6298, 70.403339353, 70.403403967, 64.614
6299, 70.413339327, 70.413382206, 42.879
6300, 70.423339325, 70.423377475, 38.150
6301, 70.433339318, 70.433379466, 40.148
6302, 70.443339324, 70.443377798, 38.474
6303, 70.453339328, 70.453388884, 49.556
6304, 70.463339328, 70.463383346, 44.018
6305, 70.473339320, 70.473398397, 59.077
6306, 70.483339320, 70.483417439, 78.119
6307, 70.493340057, 70.493443469, 103.412
6308, 70.503339329, 70.503398746, 59.417
6309, 70.513339322, 70.513400008, 60.686
6310, 70.523339321, 70.523392349, 53.028
6311, 70.533339325, 70.533383877, 44.552
6312, 70.543339326, 70.543391951, 52.625
6313, 70.553339322, 70.553383068, 43.746
6314, 70.563339328, 70.563398560, 59.232
6315, 70.573339326, 70.573407081, 67.755
6316, 70.583339348, 70.583393243, 53.895
6317, 70.593339328, 70.593402996, 63.668
6318, 70.603339322, 70.603399636, 60.314
6319, 70.613339323, 70.613417770, 78.447
6320, 70.623339348, 70.623431910, 92.562
6321, 70.633339325, 70.633394510, 55.185
6322, 70.643339322, 70.643392046, 52.724
6323, 70.653339323, 70.653397315, 57.992
6324, 70.663339325, 70.663394076, 54.751
6325, 70.673339321, 70.673432723, 93.402
6326, 70.683339321, 70.683421987, 82.666
6327, 70.693339328, 70.693404993, 65.665
6328, 70.703339325, 70.703435725, 96.400
6329, 70.713339325, 70.713419372, 80.047
6330, 70.723339329, 70.723393898, 54.569
6331, 70.733339320, 70.733398839, 59.519
6332, 70.743339323, 70.743392790, 53.467
6333, 70.753339340, 70.753393395, 54.055
6334, 70.763339319, 70.763384128, 44.809
6335, 70.773339334, 70.773442412, 103.078
6336, 70.783339776, 70.783471116, 131.340
6337, 70.793339766, 70.793427372, 87.606
6338, 70.803339327, 70.803394236, 54.909
6339, 70.813339325, 70.813387690, 48.365
6340, 70.823339328, 70.823385653, 46.325
6341, 70.833339328, 70.833379409, 40.081
6342, 70.843339329, 70.843383397, 44.068
6343, 70.853339321, 70.853387301, 47.980
6344, 70.863339323, 70.863397372, 58.049
6345, 70.873339321, 70.873435158, 95.837
6346, 70.883339325, 70.883419052, 79.727
6347, 70.893339324, 70.893452323, 112.999
6348, 70.903339606, 70.903422730, 83.124
6349, 70.913339324, 70.913390381, 51.057
6350, 70.923339333, 70.923427553, 88.220
6351, 70.933339368, 70.933406776, 67.408
6352, 70.943339399, 70.943410732, 71.333
6353, 70.953339342, 70.953404524, 65.182
6354, 70.963339374, 70.963411575, 72.201
6355, 70.973339337, 70.973401982, 62.645
6356, 70.983339420, 70.983406888, 67.468
6357, 70.993339327, 70.993536967, 197.640
6358, 71.003339340, 71.003394351, 55.011
6359, 71.013339323, 71.013378412, 39.089
6360, 71.023339340, 71.023381770, 42.430
6361, 71.033339325, 71.033377609, 38.284
6362, 71.043339321, 71.043376643, 37.322
6363, 71.053339318, 71.053380382, 41.064
6364, 71.063339323, 71.063377394, 38.071
6365, 71.073339323, 71.073376569, 37.246
6366, 71.083339318, 71.083381467, 42.149
6367, 71.093339325, 71.093380885, 41.560
6368, 71.103339322, 71.103386795, 47.473
6369, 71.113339321, 71.113387235, 47.914
6370, 71.123339329, 71.123401119, 61.790
6371, 71.133339322, 71.133392301, 52.979
6372, 71.143339323, 71.143381737, 42.414
6373, 71.153339320, 71.153379363, 40.043
6374, 71.163339320, 71.163381472, 42.152
6375, 71.173339320, 71.173381659, 42.339
6376, 71.183339322, 71.183387577, 48.255
6377, 71.193339323, 71.193390693, 51.370
6378, 71.203339322, 71.203405029, 65.707
6379, 71.213339337, 71.213434787, 95.450
6380, 71.223339368, 71.223419227, 79.859
6381, 71.233339353, 71.233427634, 88.281
6382, 71.243339348, 71.243404564, 65.216
6383, 71.253339406, 71.253417842, 78.436
6384, 71.263339331, 71.263404391, 65.060
6385, 71.273339771, 71.273410928, 71.157
6386, 71.283339606, 71.283436111, 96.505
6387, 71.293339451, 71.293421422, 81.971
6388, 71.303339663, 71.303415458, 75.795
6389, 71.313339398, 71.313433558, 94.160
6390, 71.323339342, 71.323409678, 70.336
6391, 71.333340145, 71.333391352, 51.207
6392, 71.343339668, 71.343403554, 63.886
6393, 71.353339449, 71.353403430, 63.981
6394, 71.363339690, 71.363402829, 63.139
6395, 71.373339339, 71.373387593, 48.254
6396, 71.383339918, 71.383451374, 111.456
6397, 71.393339822, 71.393428150, 88.328
6398, 71.403339554, 71.403419744, 80.190
6399, 71.413339336, 71.413385656, 46.320
6400, 71.423339345, 71.423383383, 44.038
6401, 71.433339328, 71.433395424, 56.096
6402, 71.443339326, 71.443396450, 57.124
6403, 71.453339329, 71.453428685, 89.356
6404, 71.463339368, 71.463382188, 42.820
6405, 71.473339328, 71.473387902, 48.574
6406, 71.483339348, 71.483437537, 98.189
6407, 71.493339733, 71.493432546, 92.813
6408, 71.503340134, 71.503457767, 117.633
6409, 71.513339449, 71.513434879, 95.430
6410, 71.523339391, 71.523420920, 81.529
6411, 71.533339610, 71.533410712, 71.102
6412, 71.543339349, 71.543381154, 41.805
6413, 71.553340065, 71.553405969, 65.904
6414, 71.563339368, 71.563381200, 41.832
6415, 71.573339373, 71.573380663, 41.290
6416, 71.583339333, 71.583384674, 45.341
6417, 71.593339369, 71.593400860, 61.491
6418, 71.603339324, 71.603406198, 66.874
6419, 71.613339328, 71.613394248, 54.920
6420, 71.623339369, 71.623389729, 50.360
6421, 71.633339325, 71.633415766, 76.441
6422, 71.643339323, 71.643384724, 45.401
6423, 71.653339329, 71.653384366, 45.037
6424, 71.663339325, 71.663386443, 47.118
6425, 71.673339326, 71.673377379, 38.053
6426, 71.683339325, 71.683386096, 46.771
6427, 71.693339423, 71.693384411, 44.988
6428, 71.703339323, 71.703389249, 49.926
6429, 71.713339325, 71.713378245, 38.920
6430, 71.723339326, 71.723380230, 40.904
6431, 71.733339328, 71.733394794, 55.466
6432, 71.743339375, 71.743406992, 67.617
6433, 71.753339320, 71.753398819, 59.499
6434, 71.763339326, 71.763388563, 49.237
6435, 71.773339331, 71.773418480, 79.149
6436, 71.783339386, 71.783436590, 97.204
6437, 71.793339327, 71.793388488, 49.161
6438, 71.803339322, 71.803390774, 51.452
6439, 71.813339329, 71.813405852, 66.523
6440, 71.823339325, 71.823386296, 46.971
6441, 71.833339320, 71.833405230, 65.910
6442, 71.843339326, 71.843388915, 49.589
6443, 71.853339320, 71.853382570, 43.250
6444, 71.863339338, 71.863398093, 58.755
6445, 71.873339324, 71.873404711, 65.387
6446, 71.883339322, 71.883400290, 60.968
6447, 71.893339368, 71.893416684, 77.316
6448, 71.903339326, 71.903380785, 41.459
6449, 71.913339333, 71.913383476, 44.143
6450, 71.923339322, 71.923385175, 45.853
6451, 71.933339322, 71.933383858, 44.536
6452, 71.943339322, 71.943387829, 48.507
6453, 71.953339327, 71.953387318, 47.991
6454, 71.963339326, 71.963387288, 47.962
6455, 71.973339323, 71.973389346, 50.023
6456, 71.983339351, 71.983399684, 60.333
6457, 71.993339326, 71.993390164, 50.838
6458, 72.003339323, 72.003392057, 52.734
6459, 72.013339318, 72.013386085, 46.767
6460, 72.023339328, 72.023386864, 47.536
6461, 72.033339328, 72.033381901, 42.573
6462, 72.043339426, 72.043421056, 81.630
6463, 72.053339912, 72.053419125, 79.213
6464, 72.063339366, 72.063403311, 63.945
6465, 72.073339379, 72.073391396, 52.017
6466, 72.083339441, 72.083411808, 72.367
6467, 72.093339368, 72.093389811, 50.443
6468, 72.103339341, 72.103385353, 46.012
6469, 72.113339322, 72.113403724, 64.402
6470, 72.123339328, 72.123430390, 91.062
6471, 72.133339321, 72.133431315, 91.994
6472, 72.143339328, 72.143413439, 74.111
6473, 72.153340075, 72.153415314, 75.239
6474, 72.163339388, 72.163443042, 103.654
6475, 72.173339420, 72.173402734, 63.314
6476, 72.183339373, 72.183408977, 69.604
6477, 72.193339446, 72.193398938, 59.492
6478, 72.203339318, 72.203378495, 39.177
6479, 72.213339324, 72.213383377, 44.053
6480, 72.223339344, 72.223387629, 48.285
6481, 72.233339326, 72.233380350, 41.024
6482, 72.243339333, 72.243387587, 48.254
6483, 72.253339335, 72.253384928, 45.593
6484, 72.263339316, 72.263383506, 44.190
6485, 72.273339343, 72.273391154, 51.811
6486, 72.283339336, 72.283416643, 77.307
6487, 72.293339322, 72.293439804, 100.482
6488, 72.303339373, 72.303418654, 79.281
6489, 72.313339425, 72.313398563, 59.138
6490, 72.323339325, 72.323383808, 44.483
6491, 72.333339325, 72.333403970, 64.645
6492, 72.343339345, 72.343393782, 54.437
6493, 72.353339319, 72.353404703, 65.384
6494, 72.363339324, 72.363386171, 46.847
6495, 72.373339322, 72.373391642, 52.320
6496, 72.383339337, 72.383388269, 48.932
6497, 72.393339329, 72.393386015, 46.686
6498, 72.403339320, 72.403381810, 42.490
6499, 72.413339326, 72.413396965, 57.639
6500, 72.423339330, 72.423437453, 98.123
6501, 72.433339321, 72.433431129, 91.808
6502, 72.443339329, 72.443415962, 76.633
6503, 72.453339320, 72.453416781, 77.461
6504, 72.463339842, 72.463420703, 80.861
6505, 72.473339360, 72.473390854, 51.494
6506, 72.483339344, 72.483391116, 51.772
6507, 72.493339362, 72.493389365, 50.003
6508, 72.503339936, 72.503414248, 74.312
6509, 72.513339328, 72.513377763, 38.435
6510, 72.523339342, 72.523381103, 41.761
6511, 72.533339340, 72.533380244, 40.904
6512, 72.543339340, 72.543379179, 39.839
6513, 72.553339340, 72.553386745, 47.405
6514, 72.563339405, 72.563434269, 94.864
6515, 72.573340008, 72.573427319, 87.311
6516, 72.583339328, 72.583389358, 50.030
6517, 72.593339348, 72.593384606, 45.258
6518, 72.603339332, 72.603381062, 41.730
6519, 72.613339323, 72.613375710, 36.387
6520, 72.623339441, 72.623388362, 48.921
6521, 72.633339322, 72.633384604, 45.282
6522, 72.643339329, 72.643383662, 44.333
6523, 72.653339329, 72.653396213, 56.884
6524, 72.663339323, 72.663386824, 47.501
6525, 72.673339328, 72.673388675, 49.347
6526, 72.683339322, 72.683388540, 49.218
6527, 72.693339336, 72.693382457, 43.121
6528, 72.703339322, 72.703380180, 40.858
6529, 72.713339326, 72.713393596, 54.270
6530, 72.723339328, 72.723401363, 62.035
6531, 72.733339329, 72.733417900, 78.571
6532, 72.743339325, 72.743382379, 43.054
6533, 72.753339322, 72.753380699, 41.377
6534, 72.763339325, 72.763411172, 71.847
6535, 72.773339327, 72.773384621, 45.294
6536, 72.783339429, 72.783426238, 86.809
6537, 72.793339393, 72.793416950, 77.557
6538, 72.803339324, 72.803380837, 41.513
6539, 72.813339325, 72.813385871, 46.546
6540, 72.823339322, 72.823382988, 43.666
6541, 72.833339329, 72.833381293, 41.964
6542, 72.843339342, 72.843378867, 39.525
6543, 72.853339333, 72.853392299, 52.966
6544, 72.863339345, 72.863385414, 46.069
6545, 72.873339363, 72.873404790, 65.427
6546, 72.883339326, 72.883384157, 44.831
6547, 72.893339668, 72.893408045, 68.377
6548, 72.903339328, 72.903383322, 43.994
6549, 72.913339332, 72.913375349, 36.017
6550, 72.923339348, 72.923377288, 37.940
6551, 72.933339364, 72.933384490, 45.126
6552, 72.943339393, 72.943400359, 60.966
6553, 72.953339336, 72.953388004, 48.668
6554, 72.963339537, 72.963438439, 98.902
6555, 72.973339358, 72.973400758, 61.400
6556, 72.983339418, 72.983407845, 68.427
6557, 72.993339329, 72.993392584, 53.255
6558, 73.003339340, 73.003388635, 49.295
6559, 73.013339328, 73.013379025, 39.697
6560, 73.023339329, 73.023381458, 42.129
6561, 73.033339324, 73.033378191, 38.867
6562, 73.043339321, 73.043376707, 37.386
6563, 73.053339318, 73.053379405, 40.087
6564, 73.063339323, 73.063380696, 41.373
6565, 73.073339324, 73.073386481, 47.157
6566, 73.083339329, 73.083387603, 48.274
6567, 73.093339321, 73.093385245, 45.924
6568, 73.103339322, 73.103391017, 51.695
6569, 73.113339325, 73.113386269, 46.944
6570, 73.123339318, 73.123395296, 55.978
6571, 73.133339325, 73.133379410, 40.085
6572, 73.143339325, 73.143377604, 38.279
6573, 73.153339325, 73.153383340, 44.015
6574, 73.163339328, 73.163382529, 43.201
6575, 73.173339320, 73.173380907, 41.587
6576, 73.183339325, 73.183378608, 39.283
6577, 73.193339328, 73.193398914, 59.586
6578, 73.203339343, 73.203401266, 61.923
6579, 73.213339342, 73.213400924, 61.582
6580, 73.223339328, 73.223387503, 48.175
6581, 73.233339778, 73.233400198, 60.420
6582, 73.243339328, 73.243381483, 42.155
6583, 73.253339391, 73.253400115, 60.724
6584, 73.263339348, 73.263394417, 55.069
6585, 73.273339328, 73.273391870, 52.542
6586, 73.283339339, 73.283389591, 50.252
6587, 73.293339323, 73.293380227, 40.904
6588, 73.303339342, 73.303403358, 64.016
6589, 73.313339326, 73.313389039, 49.713
6590, 73.323339323, 73.323386160, 46.837
6591, 73.333339326, 73.333394020, 54.694
6592, 73.343339324, 73.343386209, 46.885
6593, 73.353339322, 73.353384571, 45.249
6594, 73.363339328, 73.363394414, 55.086
6595, 73.373339335, 73.373395172, 55.837
6596, 73.383339321, 73.383399246, 59.925
6597, 73.393339326, 73.393393747, 54.421
6598, 73.403339336, 73.403384969, 45.633
6599, 73.413339320, 73.413386352, 47.032
6600, 73.423339328, 73.423380210, 40.882
6601, 73.433339322, 73.433386965, 47.643
6602, 73.443339325, 73.443391722, 52.397
6603, 73.453339328, 73.453379925, 40.597
6604, 73.463339318, 73.463380379, 41.061
6605, 73.473339322, 73.473385684, 46.362
6606, 73.483339322, 73.483373182, 33.860
6607, 73.493339325, 73.493377445, 38.120
6608, 73.503339439, 73.503426181, 86.742
6609, 73.513339322, 73.513378632, 39.310
6610, 73.523339336, 73.523387941, 48.605
6611, 73.533339319, 73.533379109, 39.790
6612, 73.543339320, 73.543377717, 38.397
6613, 73.553339328, 73.553379440, 40.112
6614, 73.563339326, 73.563378581, 39.255
6615, 73.573339345, 73.573377563, 38.218
6616, 73.583339347, 73.583382929, 43.582
6617, 73.593339332, 73.593375127, 35.795
6618, 73.603339368, 73.603382531, 43.163
6619, 73.613339328, 73.613380312, 40.984
6620, 73.623339320, 73.623379934, 40.614
6621, 73.633339323, 73.633382839, 43.516
6622, 73.643339317, 73.643375590, 36.273
6623, 73.653339323, 73.653384161, 44.838
6624, 73.663339322, 73.663396510, 57.188
6625, 73.673339328, 73.673384969, 45.641
6626, 73.683339323, 73.683382228, 42.905
6627, 73.693339321, 73.693383189, 43.868
6628, 73.703339325, 73.703375887, 36.562
6629, 73.713339328, 73.713375355, 36.027
6630, 73.723339325, 73.723376712, 37.387
6631, 73.733339327, 73.733383278, 43.951
6632, 73.743339318, 73.743387303, 47.985
6633, 73.753339323, 73.753378508, 39.185
6634, 73.763339324, 73.763384829, 45.505
6635, 73.773339327, 73.773384845, 45.518
6636, 73.783339350, 73.783383834, 44.484
6637, 73.793339344, 73.793377102, 37.758
6638, 73.803339348, 73.803387090, 47.742
6639, 73.813339325, 73.813376485, 37.160
6640, 73.823339347, 73.823383023, 43.676
6641, 73.833339320, 73.833382970, 43.650
6642, 73.843339321, 73.843375693, 36.372
6643, 73.853339323, 73.853380123, 40.800
6644, 73.863339344, 73.863387885, 48.541
6645, 73.873339328, 73.873377790, 38.462
6646, 73.883339322, 73.883382913, 43.591
6647, 73.893339333, 73.893375242, 35.909
6648, 73.903339345, 73.903380793, 41.448
6649, 73.913339325, 73.913374156, 34.831
6650, 73.923339345, 73.923377773, 38.428
6651, 73.933339328, 73.933382136, 42.808
6652, 73.943339323, 73.943385431, 46.108
6653, 73.953339330, 73.953390285, 50.955
6654, 73.963339322, 73.963383293, 43.971
6655, 73.973339332, 73.973383122, 43.790
6656, 73.983339329, 73.983380498, 41.169
6657, 73.993339330, 73.993383439, 44.109
6658, 74.003339336, 74.003380424, 41.088
6659, 74.013340033, 74.013418231, 78.198
6660, 74.023339328, 74.023380900, 41.572
6661, 74.033339322, 74.033378175, 38.853
6662, 74.043339325, 74.043388762, 49.437
6663, 74.053339324, 74.053376101, 36.777
6664, 74.063339325, 74.063377176, 37.851
6665, 74.073339342, 74.073383615, 44.273
6666, 74.083339320, 74.083383737, 44.417
6667, 74.093339325, 74.093379427, 40.102
6668, 74.103339348, 74.103391000, 51.652
6669, 74.113339322, 74.113397687, 58.365
6670, 74.123339345, 74.123404841, 65.496
6671, 74.133339325, 74.133381276, 41.951
6672, 74.143339324, 74.143385230, 45.906
6673, 74.153339326, 74.153406189, 66.863
6674, 74.163339327, 74.163379074, 39.747
6675, 74.173339325, 74.173385696, 46.371
6676, 74.183339325, 74.183381366, 42.041
6677, 74.193339325, 74.193395327, 56.002
6678, 74.203339324, 74.203392564, 53.240
6679, 74.213339322, 74.213382339, 43.017
6680, 74.223339322, 74.223385735, 46.413
6681, 74.233339326, 74.233383061, 43.735
6682, 74.243339326, 74.243384993, 45.667
6683, 74.253339327, 74.253382796, 43.469
6684, 74.263339328, 74.263385799, 46.471
6685, 74.273339327, 74.273382527, 43.200
6686, 74.283339346, 74.283382874, 43.528
6687, 74.293339435, 74.293419258, 79.823
6688, 74.303339335, 74.303382028, 42.693
6689, 74.313339325, 74.313373161, 33.836
6690, 74.323339321, 74.323384404, 45.083
6691, 74.333339322, 74.333383276, 43.954
6692, 74.343339325, 74.343379173, 39.848
6693, 74.353339320, 74.353379519, 40.199
6694, 74.363339320, 74.363377156, 37.836
6695, 74.373339323, 74.373381650, 42.327
6696, 74.383339329, 74.383376280, 36.951
6697, 74.393339325, 74.393380850, 41.525
6698, 74.403339329, 74.403380930, 41.601
6699, 74.413339322, 74.413375933, 36.611
6700, 74.423339329, 74.423378313, 38.984
6701, 74.433339328, 74.433376376, 37.048
6702, 74.443339322, 74.443379378, 40.056
6703, 74.453339322, 74.453381614, 42.292
6704, 74.463339353, 74.463381580, 42.227
6705, 74.473339322, 74.473385468, 46.146
6706, 74.483339326, 74.483418636, 79.310
6707, 74.493339328, 74.493395285, 55.957
6708, 74.503339363, 74.503434378, 95.015
6709, 74.513339335, 74.513394708, 55.373
6710, 74.523339343, 74.523398281, 58.938
6711, 74.533339347, 74.533393574, 54.227
6712, 74.543339319, 74.543389040, 49.721
6713, 74.553339323, 74.553405187, 65.864
6714, 74.563339325, 74.563399873, 60.548
6715, 74.573339322, 74.573380220, 40.898
6716, 74.583339321, 74.583378382, 39.061
6717, 74.593339330, 74.593443603, 104.273
6718, 74.603339322, 74.603390218, 50.896
6719, 74.613339323, 74.613382440, 43.117
6720, 74.623339323, 74.623392234, 52.911
6721, 74.633339328, 74.633404534, 65.206
6722, 74.643339317, 74.643392124, 52.807
6723, 74.653339319, 74.653395137, 55.818
6724, 74.663339321, 74.663394244, 54.923
6725, 74.673339323, 74.673393518, 54.195
6726, 74.683339328, 74.683388827, 49.499
6727, 74.693339323, 74.693382359, 43.036
6728, 74.703339419, 74.703407246, 67.827
6729, 74.713339333, 74.713413056, 73.723
6730, 74.723339353, 74.723402519, 63.166
6731, 74.733339329, 74.733401737, 62.408
6732, 74.743339333, 74.743386746, 47.413
6733, 74.753339328, 74.753391994, 52.666
6734, 74.763339328, 74.763381908, 42.580
6735, 74.773339321, 74.773394436, 55.115
6736, 74.783339451, 74.783448249, 108.798
6737, 74.793339375, 74.793394680, 55.305
6738, 74.803339332, 74.803383880, 44.548
6739, 74.813339328, 74.813389624, 50.296
6740, 74.823339322, 74.823382706, 43.384
6741, 74.833339323, 74.833380335, 41.012
6742, 74.843339325, 74.843383185, 43.860
6743, 74.853339322, 74.853384845, 45.523
6744, 74.863339324, 74.863380943, 41.619
6745, 74.873339340, 74.873389668, 50.328
